"region";"statistikkvariabel";"tid";"Folkemengd og kvartalsvise endringar, etter region, statistikkvariabel og tid"
"0928 Birkenes";"Folketalet ved inngangen av kvartalet";"2015K4";5107
"0928 Birkenes";"Fødde";"2015K4";21
"0928 Birkenes";"Døde";"2015K4";7
"0928 Birkenes";"Fødselsoverskot";"2015K4";14
"0928 Birkenes";"Innvandring";"2015K4";17
"0928 Birkenes";"Utvandring";"2015K4";3
"0928 Birkenes";"Innflytting, innalandsk";"2015K4";77
"0928 Birkenes";"Utflytting, innalandsk";"2015K4";66
"0928 Birkenes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";25
"0928 Birkenes";"Folkevekst";"2015K4";40
"0928 Birkenes";"Folketalet ved utgangen av kvartalet";"2015K4";5147
"0929 Åmli";"Folketalet ved inngangen av kvartalet";"2015K4";1842
"0929 Åmli";"Fødde";"2015K4";4
"0929 Åmli";"Døde";"2015K4";7
"0929 Åmli";"Fødselsoverskot";"2015K4";-3
"0929 Åmli";"Innvandring";"2015K4";3
"0929 Åmli";"Utvandring";"2015K4";0
"0929 Åmli";"Innflytting, innalandsk";"2015K4";30
"0929 Åmli";"Utflytting, innalandsk";"2015K4";25
"0929 Åmli";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";8
"0929 Åmli";"Folkevekst";"2015K4";5
"0929 Åmli";"Folketalet ved utgangen av kvartalet";"2015K4";1847
"0935 Iveland";"Folketalet ved inngangen av kvartalet";"2015K4";1309
"0935 Iveland";"Fødde";"2015K4";5
"0935 Iveland";"Døde";"2015K4";2
"0935 Iveland";"Fødselsoverskot";"2015K4";3
"0935 Iveland";"Innvandring";"2015K4";6
"0935 Iveland";"Utvandring";"2015K4";0
"0935 Iveland";"Innflytting, innalandsk";"2015K4";9
"0935 Iveland";"Utflytting, innalandsk";"2015K4";10
"0935 Iveland";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";5
"0935 Iveland";"Folkevekst";"2015K4";8
"0935 Iveland";"Folketalet ved utgangen av kvartalet";"2015K4";1317
"0937 Evje og Hornnes";"Folketalet ved inngangen av kvartalet";"2015K4";3571
"0937 Evje og Hornnes";"Fødde";"2015K4";7
"0937 Evje og Hornnes";"Døde";"2015K4";13
"0937 Evje og Hornnes";"Fødselsoverskot";"2015K4";-6
"0937 Evje og Hornnes";"Innvandring";"2015K4";5
"0937 Evje og Hornnes";"Utvandring";"2015K4";6
"0937 Evje og Hornnes";"Innflytting, innalandsk";"2015K4";47
"0937 Evje og Hornnes";"Utflytting, innalandsk";"2015K4";29
"0937 Evje og Hornnes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";17
"0937 Evje og Hornnes";"Folkevekst";"2015K4";11
"0937 Evje og Hornnes";"Folketalet ved utgangen av kvartalet";"2015K4";3582
"0938 Bygland";"Folketalet ved inngangen av kvartalet";"2015K4";1216
"0938 Bygland";"Fødde";"2015K4";2
"0938 Bygland";"Døde";"2015K4";5
"0938 Bygland";"Fødselsoverskot";"2015K4";-3
"0938 Bygland";"Innvandring";"2015K4";22
"0938 Bygland";"Utvandring";"2015K4";0
"0938 Bygland";"Innflytting, innalandsk";"2015K4";9
"0938 Bygland";"Utflytting, innalandsk";"2015K4";39
"0938 Bygland";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-8
"0938 Bygland";"Folkevekst";"2015K4";-12
"0938 Bygland";"Folketalet ved utgangen av kvartalet";"2015K4";1204
"0940 Valle";"Folketalet ved inngangen av kvartalet";"2015K4";1252
"0940 Valle";"Fødde";"2015K4";0
"0940 Valle";"Døde";"2015K4";2
"0940 Valle";"Fødselsoverskot";"2015K4";-2
"0940 Valle";"Innvandring";"2015K4";1
"0940 Valle";"Utvandring";"2015K4";1
"0940 Valle";"Innflytting, innalandsk";"2015K4";5
"0940 Valle";"Utflytting, innalandsk";"2015K4";13
"0940 Valle";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-8
"0940 Valle";"Folkevekst";"2015K4";-10
"0940 Valle";"Folketalet ved utgangen av kvartalet";"2015K4";1242
"0941 Bykle";"Folketalet ved inngangen av kvartalet";"2015K4";933
"0941 Bykle";"Fødde";"2015K4";3
"0941 Bykle";"Døde";"2015K4";2
"0941 Bykle";"Fødselsoverskot";"2015K4";1
"0941 Bykle";"Innvandring";"2015K4";7
"0941 Bykle";"Utvandring";"2015K4";1
"0941 Bykle";"Innflytting, innalandsk";"2015K4";12
"0941 Bykle";"Utflytting, innalandsk";"2015K4";7
"0941 Bykle";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";11
"0941 Bykle";"Folkevekst";"2015K4";12
"0941 Bykle";"Folketalet ved utgangen av kvartalet";"2015K4";945
"1001 Kristiansand";"Folketalet ved inngangen av kvartalet";"2015K4";88384
"1001 Kristiansand";"Fødde";"2015K4";237
"1001 Kristiansand";"Døde";"2015K4";158
"1001 Kristiansand";"Fødselsoverskot";"2015K4";79
"1001 Kristiansand";"Innvandring";"2015K4";203
"1001 Kristiansand";"Utvandring";"2015K4";199
"1001 Kristiansand";"Innflytting, innalandsk";"2015K4";664
"1001 Kristiansand";"Utflytting, innalandsk";"2015K4";711
"1001 Kristiansand";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-43
"1001 Kristiansand";"Folkevekst";"2015K4";63
"1001 Kristiansand";"Folketalet ved utgangen av kvartalet";"2015K4";88447
"1002 Mandal";"Folketalet ved inngangen av kvartalet";"2015K4";15550
"1002 Mandal";"Fødde";"2015K4";36
"1002 Mandal";"Døde";"2015K4";41
"1002 Mandal";"Fødselsoverskot";"2015K4";-5
"1002 Mandal";"Innvandring";"2015K4";48
"1002 Mandal";"Utvandring";"2015K4";36
"1002 Mandal";"Innflytting, innalandsk";"2015K4";108
"1002 Mandal";"Utflytting, innalandsk";"2015K4";140
"1002 Mandal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-20
"1002 Mandal";"Folkevekst";"2015K4";-21
"1002 Mandal";"Folketalet ved utgangen av kvartalet";"2015K4";15529
"1003 Farsund";"Folketalet ved inngangen av kvartalet";"2015K4";9705
"1003 Farsund";"Fødde";"2015K4";24
"1003 Farsund";"Døde";"2015K4";24
"1003 Farsund";"Fødselsoverskot";"2015K4";0
"1003 Farsund";"Innvandring";"2015K4";52
"1003 Farsund";"Utvandring";"2015K4";8
"1003 Farsund";"Innflytting, innalandsk";"2015K4";58
"1003 Farsund";"Utflytting, innalandsk";"2015K4";100
"1003 Farsund";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";2
"1003 Farsund";"Folkevekst";"2015K4";0
"1003 Farsund";"Folketalet ved utgangen av kvartalet";"2015K4";9705
"1004 Flekkefjord";"Folketalet ved inngangen av kvartalet";"2015K4";9082
"1004 Flekkefjord";"Fødde";"2015K4";22
"1004 Flekkefjord";"Døde";"2015K4";28
"1004 Flekkefjord";"Fødselsoverskot";"2015K4";-6
"1004 Flekkefjord";"Innvandring";"2015K4";21
"1004 Flekkefjord";"Utvandring";"2015K4";6
"1004 Flekkefjord";"Innflytting, innalandsk";"2015K4";72
"1004 Flekkefjord";"Utflytting, innalandsk";"2015K4";68
"1004 Flekkefjord";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";19
"1004 Flekkefjord";"Folkevekst";"2015K4";14
"1004 Flekkefjord";"Folketalet ved utgangen av kvartalet";"2015K4";9096
"1014 Vennesla";"Folketalet ved inngangen av kvartalet";"2015K4";14229
"1014 Vennesla";"Fødde";"2015K4";44
"1014 Vennesla";"Døde";"2015K4";22
"1014 Vennesla";"Fødselsoverskot";"2015K4";22
"1014 Vennesla";"Innvandring";"2015K4";32
"1014 Vennesla";"Utvandring";"2015K4";23
"1014 Vennesla";"Innflytting, innalandsk";"2015K4";158
"1014 Vennesla";"Utflytting, innalandsk";"2015K4";113
"1014 Vennesla";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";54
"1014 Vennesla";"Folkevekst";"2015K4";79
"1014 Vennesla";"Folketalet ved utgangen av kvartalet";"2015K4";14308
"1017 Songdalen";"Folketalet ved inngangen av kvartalet";"2015K4";6425
"1017 Songdalen";"Fødde";"2015K4";14
"1017 Songdalen";"Døde";"2015K4";13
"1017 Songdalen";"Fødselsoverskot";"2015K4";1
"1017 Songdalen";"Innvandring";"2015K4";3
"1017 Songdalen";"Utvandring";"2015K4";8
"1017 Songdalen";"Innflytting, innalandsk";"2015K4";89
"1017 Songdalen";"Utflytting, innalandsk";"2015K4";92
"1017 Songdalen";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-8
"1017 Songdalen";"Folkevekst";"2015K4";-6
"1017 Songdalen";"Folketalet ved utgangen av kvartalet";"2015K4";6419
"1018 Søgne";"Folketalet ved inngangen av kvartalet";"2015K4";11284
"1018 Søgne";"Fødde";"2015K4";28
"1018 Søgne";"Døde";"2015K4";18
"1018 Søgne";"Fødselsoverskot";"2015K4";10
"1018 Søgne";"Innvandring";"2015K4";15
"1018 Søgne";"Utvandring";"2015K4";19
"1018 Søgne";"Innflytting, innalandsk";"2015K4";112
"1018 Søgne";"Utflytting, innalandsk";"2015K4";142
"1018 Søgne";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-34
"1018 Søgne";"Folkevekst";"2015K4";-24
"1018 Søgne";"Folketalet ved utgangen av kvartalet";"2015K4";11260
"1021 Marnardal";"Folketalet ved inngangen av kvartalet";"2015K4";2280
"1021 Marnardal";"Fødde";"2015K4";10
"1021 Marnardal";"Døde";"2015K4";7
"1021 Marnardal";"Fødselsoverskot";"2015K4";3
"1021 Marnardal";"Innvandring";"2015K4";0
"1021 Marnardal";"Utvandring";"2015K4";2
"1021 Marnardal";"Innflytting, innalandsk";"2015K4";26
"1021 Marnardal";"Utflytting, innalandsk";"2015K4";16
"1021 Marnardal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";8
"1021 Marnardal";"Folkevekst";"2015K4";10
"1021 Marnardal";"Folketalet ved utgangen av kvartalet";"2015K4";2290
"1026 Åseral";"Folketalet ved inngangen av kvartalet";"2015K4";938
"1026 Åseral";"Fødde";"2015K4";0
"1026 Åseral";"Døde";"2015K4";1
"1026 Åseral";"Fødselsoverskot";"2015K4";-1
"1026 Åseral";"Innvandring";"2015K4";5
"1026 Åseral";"Utvandring";"2015K4";0
"1026 Åseral";"Innflytting, innalandsk";"2015K4";3
"1026 Åseral";"Utflytting, innalandsk";"2015K4";3
"1026 Åseral";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";5
"1026 Åseral";"Folkevekst";"2015K4";4
"1026 Åseral";"Folketalet ved utgangen av kvartalet";"2015K4";942
"1027 Audnedal";"Folketalet ved inngangen av kvartalet";"2015K4";1746
"1027 Audnedal";"Fødde";"2015K4";2
"1027 Audnedal";"Døde";"2015K4";3
"1027 Audnedal";"Fødselsoverskot";"2015K4";-1
"1027 Audnedal";"Innvandring";"2015K4";1
"1027 Audnedal";"Utvandring";"2015K4";0
"1027 Audnedal";"Innflytting, innalandsk";"2015K4";14
"1027 Audnedal";"Utflytting, innalandsk";"2015K4";10
"1027 Audnedal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";5
"1027 Audnedal";"Folkevekst";"2015K4";4
"1027 Audnedal";"Folketalet ved utgangen av kvartalet";"2015K4";1750
"1029 Lindesnes";"Folketalet ved inngangen av kvartalet";"2015K4";4952
"1029 Lindesnes";"Fødde";"2015K4";9
"1029 Lindesnes";"Døde";"2015K4";12
"1029 Lindesnes";"Fødselsoverskot";"2015K4";-3
"1029 Lindesnes";"Innvandring";"2015K4";6
"1029 Lindesnes";"Utvandring";"2015K4";2
"1029 Lindesnes";"Innflytting, innalandsk";"2015K4";39
"1029 Lindesnes";"Utflytting, innalandsk";"2015K4";48
"1029 Lindesnes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-5
"1029 Lindesnes";"Folkevekst";"2015K4";-9
"1029 Lindesnes";"Folketalet ved utgangen av kvartalet";"2015K4";4943
"1032 Lyngdal";"Folketalet ved inngangen av kvartalet";"2015K4";8466
"1032 Lyngdal";"Fødde";"2015K4";29
"1032 Lyngdal";"Døde";"2015K4";9
"1032 Lyngdal";"Fødselsoverskot";"2015K4";20
"1032 Lyngdal";"Innvandring";"2015K4";37
"1032 Lyngdal";"Utvandring";"2015K4";5
"1032 Lyngdal";"Innflytting, innalandsk";"2015K4";63
"1032 Lyngdal";"Utflytting, innalandsk";"2015K4";82
"1032 Lyngdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";13
"1032 Lyngdal";"Folkevekst";"2015K4";31
"1032 Lyngdal";"Folketalet ved utgangen av kvartalet";"2015K4";8497
"1034 Hægebostad";"Folketalet ved inngangen av kvartalet";"2015K4";1696
"1034 Hægebostad";"Fødde";"2015K4";6
"1034 Hægebostad";"Døde";"2015K4";5
"1034 Hægebostad";"Fødselsoverskot";"2015K4";1
"1034 Hægebostad";"Innvandring";"2015K4";6
"1034 Hægebostad";"Utvandring";"2015K4";1
"1034 Hægebostad";"Innflytting, innalandsk";"2015K4";11
"1034 Hægebostad";"Utflytting, innalandsk";"2015K4";11
"1034 Hægebostad";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";5
"1034 Hægebostad";"Folkevekst";"2015K4";6
"1034 Hægebostad";"Folketalet ved utgangen av kvartalet";"2015K4";1702
"1037 Kvinesdal";"Folketalet ved inngangen av kvartalet";"2015K4";5978
"1037 Kvinesdal";"Fødde";"2015K4";13
"1037 Kvinesdal";"Døde";"2015K4";9
"1037 Kvinesdal";"Fødselsoverskot";"2015K4";4
"1037 Kvinesdal";"Innvandring";"2015K4";34
"1037 Kvinesdal";"Utvandring";"2015K4";1
"1037 Kvinesdal";"Innflytting, innalandsk";"2015K4";34
"1037 Kvinesdal";"Utflytting, innalandsk";"2015K4";70
"1037 Kvinesdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-3
"1037 Kvinesdal";"Folkevekst";"2015K4";3
"1037 Kvinesdal";"Folketalet ved utgangen av kvartalet";"2015K4";5981
"1046 Sirdal";"Folketalet ved inngangen av kvartalet";"2015K4";1818
"1046 Sirdal";"Fødde";"2015K4";5
"1046 Sirdal";"Døde";"2015K4";5
"1046 Sirdal";"Fødselsoverskot";"2015K4";0
"1046 Sirdal";"Innvandring";"2015K4";5
"1046 Sirdal";"Utvandring";"2015K4";0
"1046 Sirdal";"Innflytting, innalandsk";"2015K4";15
"1046 Sirdal";"Utflytting, innalandsk";"2015K4";8
"1046 Sirdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";12
"1046 Sirdal";"Folkevekst";"2015K4";14
"1046 Sirdal";"Folketalet ved utgangen av kvartalet";"2015K4";1832
"1101 Eigersund";"Folketalet ved inngangen av kvartalet";"2015K4";14932
"1101 Eigersund";"Fødde";"2015K4";37
"1101 Eigersund";"Døde";"2015K4";23
"1101 Eigersund";"Fødselsoverskot";"2015K4";14
"1101 Eigersund";"Innvandring";"2015K4";28
"1101 Eigersund";"Utvandring";"2015K4";27
"1101 Eigersund";"Innflytting, innalandsk";"2015K4";77
"1101 Eigersund";"Utflytting, innalandsk";"2015K4";85
"1101 Eigersund";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-7
"1101 Eigersund";"Folkevekst";"2015K4";10
"1101 Eigersund";"Folketalet ved utgangen av kvartalet";"2015K4";14942
"1102 Sandnes";"Folketalet ved inngangen av kvartalet";"2015K4";74720
"1102 Sandnes";"Fødde";"2015K4";230
"1102 Sandnes";"Døde";"2015K4";105
"1102 Sandnes";"Fødselsoverskot";"2015K4";125
"1102 Sandnes";"Innvandring";"2015K4";249
"1102 Sandnes";"Utvandring";"2015K4";162
"1102 Sandnes";"Innflytting, innalandsk";"2015K4";739
"1102 Sandnes";"Utflytting, innalandsk";"2015K4";859
"1102 Sandnes";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-33
"1102 Sandnes";"Folkevekst";"2015K4";100
"1102 Sandnes";"Folketalet ved utgangen av kvartalet";"2015K4";74820
"1103 Stavanger";"Folketalet ved inngangen av kvartalet";"2015K4";132587
"1103 Stavanger";"Fødde";"2015K4";387
"1103 Stavanger";"Døde";"2015K4";214
"1103 Stavanger";"Fødselsoverskot";"2015K4";173
"1103 Stavanger";"Innvandring";"2015K4";507
"1103 Stavanger";"Utvandring";"2015K4";639
"1103 Stavanger";"Innflytting, innalandsk";"2015K4";1273
"1103 Stavanger";"Utflytting, innalandsk";"2015K4";1242
"1103 Stavanger";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-101
"1103 Stavanger";"Folkevekst";"2015K4";57
"1103 Stavanger";"Folketalet ved utgangen av kvartalet";"2015K4";132644
"1106 Haugesund";"Folketalet ved inngangen av kvartalet";"2015K4";36879
"1106 Haugesund";"Fødde";"2015K4";88
"1106 Haugesund";"Døde";"2015K4";63
"1106 Haugesund";"Fødselsoverskot";"2015K4";25
"1106 Haugesund";"Innvandring";"2015K4";115
"1106 Haugesund";"Utvandring";"2015K4";79
"1106 Haugesund";"Innflytting, innalandsk";"2015K4";426
"1106 Haugesund";"Utflytting, innalandsk";"2015K4";414
"1106 Haugesund";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";48
"1106 Haugesund";"Folkevekst";"2015K4";72
"1106 Haugesund";"Folketalet ved utgangen av kvartalet";"2015K4";36951
"1111 Sokndal";"Folketalet ved inngangen av kvartalet";"2015K4";3298
"1111 Sokndal";"Fødde";"2015K4";10
"1111 Sokndal";"Døde";"2015K4";6
"1111 Sokndal";"Fødselsoverskot";"2015K4";4
"1111 Sokndal";"Innvandring";"2015K4";5
"1111 Sokndal";"Utvandring";"2015K4";3
"1111 Sokndal";"Innflytting, innalandsk";"2015K4";29
"1111 Sokndal";"Utflytting, innalandsk";"2015K4";20
"1111 Sokndal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";11
"1111 Sokndal";"Folkevekst";"2015K4";15
"1111 Sokndal";"Folketalet ved utgangen av kvartalet";"2015K4";3313
"1112 Lund";"Folketalet ved inngangen av kvartalet";"2015K4";3263
"1112 Lund";"Fødde";"2015K4";9
"1112 Lund";"Døde";"2015K4";9
"1112 Lund";"Fødselsoverskot";"2015K4";0
"1112 Lund";"Innvandring";"2015K4";15
"1112 Lund";"Utvandring";"2015K4";3
"1112 Lund";"Innflytting, innalandsk";"2015K4";21
"1112 Lund";"Utflytting, innalandsk";"2015K4";53
"1112 Lund";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-20
"1112 Lund";"Folkevekst";"2015K4";-20
"1112 Lund";"Folketalet ved utgangen av kvartalet";"2015K4";3243
"1114 Bjerkreim";"Folketalet ved inngangen av kvartalet";"2015K4";2820
"1114 Bjerkreim";"Fødde";"2015K4";7
"1114 Bjerkreim";"Døde";"2015K4";3
"1114 Bjerkreim";"Fødselsoverskot";"2015K4";4
"1114 Bjerkreim";"Innvandring";"2015K4";6
"1114 Bjerkreim";"Utvandring";"2015K4";4
"1114 Bjerkreim";"Innflytting, innalandsk";"2015K4";19
"1114 Bjerkreim";"Utflytting, innalandsk";"2015K4";20
"1114 Bjerkreim";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";1
"1114 Bjerkreim";"Folkevekst";"2015K4";5
"1114 Bjerkreim";"Folketalet ved utgangen av kvartalet";"2015K4";2825
"1119 Hå";"Folketalet ved inngangen av kvartalet";"2015K4";18629
"1119 Hå";"Fødde";"2015K4";46
"1119 Hå";"Døde";"2015K4";31
"1119 Hå";"Fødselsoverskot";"2015K4";15
"1119 Hå";"Innvandring";"2015K4";59
"1119 Hå";"Utvandring";"2015K4";36
"1119 Hå";"Innflytting, innalandsk";"2015K4";130
"1119 Hå";"Utflytting, innalandsk";"2015K4";205
"1119 Hå";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-52
"1119 Hå";"Folkevekst";"2015K4";-38
"1119 Hå";"Folketalet ved utgangen av kvartalet";"2015K4";18591
"1120 Klepp";"Folketalet ved inngangen av kvartalet";"2015K4";18900
"1120 Klepp";"Fødde";"2015K4";65
"1120 Klepp";"Døde";"2015K4";27
"1120 Klepp";"Fødselsoverskot";"2015K4";38
"1120 Klepp";"Innvandring";"2015K4";31
"1120 Klepp";"Utvandring";"2015K4";23
"1120 Klepp";"Innflytting, innalandsk";"2015K4";268
"1120 Klepp";"Utflytting, innalandsk";"2015K4";244
"1120 Klepp";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";32
"1120 Klepp";"Folkevekst";"2015K4";70
"1120 Klepp";"Folketalet ved utgangen av kvartalet";"2015K4";18970
"1121 Time";"Folketalet ved inngangen av kvartalet";"2015K4";18523
"1121 Time";"Fødde";"2015K4";54
"1121 Time";"Døde";"2015K4";23
"1121 Time";"Fødselsoverskot";"2015K4";31
"1121 Time";"Innvandring";"2015K4";29
"1121 Time";"Utvandring";"2015K4";24
"1121 Time";"Innflytting, innalandsk";"2015K4";248
"1121 Time";"Utflytting, innalandsk";"2015K4";235
"1121 Time";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";18
"1121 Time";"Folkevekst";"2015K4";49
"1121 Time";"Folketalet ved utgangen av kvartalet";"2015K4";18572
"1122 Gjesdal";"Folketalet ved inngangen av kvartalet";"2015K4";11795
"1122 Gjesdal";"Fødde";"2015K4";46
"1122 Gjesdal";"Døde";"2015K4";10
"1122 Gjesdal";"Fødselsoverskot";"2015K4";36
"1122 Gjesdal";"Innvandring";"2015K4";23
"1122 Gjesdal";"Utvandring";"2015K4";20
"1122 Gjesdal";"Innflytting, innalandsk";"2015K4";143
"1122 Gjesdal";"Utflytting, innalandsk";"2015K4";125
"1122 Gjesdal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";21
"1122 Gjesdal";"Folkevekst";"2015K4";58
"1122 Gjesdal";"Folketalet ved utgangen av kvartalet";"2015K4";11853
"1124 Sola";"Folketalet ved inngangen av kvartalet";"2015K4";26058
"1124 Sola";"Fødde";"2015K4";93
"1124 Sola";"Døde";"2015K4";32
"1124 Sola";"Fødselsoverskot";"2015K4";61
"1124 Sola";"Innvandring";"2015K4";94
"1124 Sola";"Utvandring";"2015K4";102
"1124 Sola";"Innflytting, innalandsk";"2015K4";361
"1124 Sola";"Utflytting, innalandsk";"2015K4";372
"1124 Sola";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-19
"1124 Sola";"Folkevekst";"2015K4";38
"1124 Sola";"Folketalet ved utgangen av kvartalet";"2015K4";26096
"1127 Randaberg";"Folketalet ved inngangen av kvartalet";"2015K4";10734
"1127 Randaberg";"Fødde";"2015K4";36
"1127 Randaberg";"Døde";"2015K4";12
"1127 Randaberg";"Fødselsoverskot";"2015K4";24
"1127 Randaberg";"Innvandring";"2015K4";27
"1127 Randaberg";"Utvandring";"2015K4";37
"1127 Randaberg";"Innflytting, innalandsk";"2015K4";115
"1127 Randaberg";"Utflytting, innalandsk";"2015K4";124
"1127 Randaberg";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-19
"1127 Randaberg";"Folkevekst";"2015K4";3
"1127 Randaberg";"Folketalet ved utgangen av kvartalet";"2015K4";10737
"1129 Forsand";"Folketalet ved inngangen av kvartalet";"2015K4";1230
"1129 Forsand";"Fødde";"2015K4";1
"1129 Forsand";"Døde";"2015K4";4
"1129 Forsand";"Fødselsoverskot";"2015K4";-3
"1129 Forsand";"Innvandring";"2015K4";7
"1129 Forsand";"Utvandring";"2015K4";1
"1129 Forsand";"Innflytting, innalandsk";"2015K4";13
"1129 Forsand";"Utflytting, innalandsk";"2015K4";8
"1129 Forsand";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";11
"1129 Forsand";"Folkevekst";"2015K4";8
"1129 Forsand";"Folketalet ved utgangen av kvartalet";"2015K4";1238
"1130 Strand";"Folketalet ved inngangen av kvartalet";"2015K4";12474
"1130 Strand";"Fødde";"2015K4";39
"1130 Strand";"Døde";"2015K4";12
"1130 Strand";"Fødselsoverskot";"2015K4";27
"1130 Strand";"Innvandring";"2015K4";23
"1130 Strand";"Utvandring";"2015K4";14
"1130 Strand";"Innflytting, innalandsk";"2015K4";69
"1130 Strand";"Utflytting, innalandsk";"2015K4";113
"1130 Strand";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-35
"1130 Strand";"Folkevekst";"2015K4";-10
"1130 Strand";"Folketalet ved utgangen av kvartalet";"2015K4";12464
"1133 Hjelmeland";"Folketalet ved inngangen av kvartalet";"2015K4";2750
"1133 Hjelmeland";"Fødde";"2015K4";5
"1133 Hjelmeland";"Døde";"2015K4";3
"1133 Hjelmeland";"Fødselsoverskot";"2015K4";2
"1133 Hjelmeland";"Innvandring";"2015K4";7
"1133 Hjelmeland";"Utvandring";"2015K4";11
"1133 Hjelmeland";"Innflytting, innalandsk";"2015K4";15
"1133 Hjelmeland";"Utflytting, innalandsk";"2015K4";26
"1133 Hjelmeland";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";-15
"1133 Hjelmeland";"Folkevekst";"2015K4";-13
"1133 Hjelmeland";"Folketalet ved utgangen av kvartalet";"2015K4";2737
"1134 Suldal";"Folketalet ved inngangen av kvartalet";"2015K4";3883
"1134 Suldal";"Fødde";"2015K4";9
"1134 Suldal";"Døde";"2015K4";7
"1134 Suldal";"Fødselsoverskot";"2015K4";2
"1134 Suldal";"Innvandring";"2015K4";8
"1134 Suldal";"Utvandring";"2015K4";1
"1134 Suldal";"Innflytting, innalandsk";"2015K4";37
"1134 Suldal";"Utflytting, innalandsk";"2015K4";27
"1134 Suldal";"Nettoinnflytting, inkl. inn- og utvandring";"2015K4";17
"1134 Suldal";"Folkevekst";"2015K4";20
"1134 Suldal";"Folketalet ved utgangen av kvartalet";"2015K4";3903
